mc_mti,mc_processing_code,mc_acquirer_bin,mc_issuer_bin,mc_merchant_category_code,mc_merchant_country_code,mc_card_acceptor_id_code,mc_card_acceptor_name_location,mc_transaction_currency_code,mc_settlement_currency_code,mc_transaction_amount,mc_settlement_amount,mc_exchange_rate,mc_presentment_date,mc_pos_entry_mode,mc_eci_indicator,mc_ucaf_collection_indicator,mc_cvv2_result_code,mc_avs_result_code,mc_cross_border_indicator,mc_retrieval_reference_number,mc_auth_id_response,interchange_fee,rate_pct,fixed_fee,downgraded,channel_type,eci_3ds_auth
1240,180000,461977,546217,4789,IT,MID822149,Demo Merchant 146|IT,RON,RON,835.06,835.06,1.0,7/11/2025,81,06,0,M,Y,False,RRN1146661681,669609,18.52 RON,2.20%,0.15 RON,1,ecommerce_3ds,1
1240,0,449362,522469,5812,CA,MID738135,Demo Merchant 487|CA,CAD,CAD,974.51,974.51,1.0,6/5/2025,81,05,0,M,R,False,RRN1557629848,124684,18.13 CAD,1.85%,0.10 CAD,0,ecommerce_3ds,1
1240,0,450330,545391,5411,GB,MID577806,Merchant 229|GB,EUR,EUR,267.4,267.4,1.0,7/12/2025 0:00,5,NA,0,M,Y,True,RRN6122973096,919344,4.11 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,467102,534707,5411,FR,MID278067,Merchant 769|FR,USD,USD,396.8,396.8,1.0,7/18/2025 0:00,90,NA,0,M,Y,True,RRN2705947898,523401,6.05 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,483591,534585,4789,CA,MID918931,Demo Merchant 367|CA,USD,USD,560.8,560.8,1.0,6/8/2025,81,06,0,P,Y,False,RRN4927186305,440716,12.49 USD,2.20%,0.15 USD,1,ecommerce_3ds,1
1240,0,401751,526638,5541,US,MID156727,Merchant 529|US,EUR,EUR,183.81,183.81,1.0,8/4/2025 0:00,90,NA,0,M,Y,True,RRN4528957112,253660,2.86 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,410169,516279,5411,DE,MID734984,Merchant 805|DE,USD,USD,383.98,383.98,1.0,6/14/2025 0:00,5,NA,0,M,Y,False,RRN5209987617,487320,5.86 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,428590,556535,5999,US,MID551370,Merchant 826|US,USD,USD,445.55,445.55,1.0,6/17/2025 0:00,2,NA,0,M,Y,False,RRN8270915301,383868,6.78 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,409694,550131,5541,DE,MID438894,Merchant 522|DE,USD,USD,254.94,254.94,1.0,6/10/2025 0:00,2,NA,0,M,Y,True,RRN4874810959,490941,3.92 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,471087,526298,4511,CA,MID430534,Merchant 946|CA,USD,USD,401.68,401.68,1.0,7/19/2025 0:00,1,NA,0,M,Y,False,RRN7935114416,148507,6.13 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,417048,522746,5541,CA,MID471012,Merchant 848|CA,EUR,EUR,314.37,314.37,1.0,8/30/2025 0:00,5,NA,0,M,Y,True,RRN5866560729,995607,4.82 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,435223,518810,4111,DE,MID897463,Demo Merchant 707|DE,GBP,GBP,182.01,182.01,1.0,6/30/2025,81,05,2,P,Y,False,RRN9090933684,636199,4.15 GBP,2.20%,0.15 GBP,1,ecommerce_3ds,1
1240,0,446394,519723,5999,US,MID344818,Merchant 986|US,USD,USD,202.25,202.25,1.0,6/12/2025 0:00,2,NA,0,M,Y,True,RRN6090657913,758733,3.13 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,180000,496308,557564,5732,GB,MID988746,Demo Merchant 827|GB,USD,USD,1131.9,1131.9,1.0,6/15/2025,81,05,0,M,A,False,RRN6626693400,953928,21.04 USD,1.85%,0.10 USD,0,ecommerce_3ds,1
1240,0,484688,527005,5999,US,MID250407,Merchant 417|US,USD,USD,329.36,329.36,1.0,6/23/2025 0:00,1,NA,0,M,Y,True,RRN4659820147,433031,5.04 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,442289,557858,4511,FR,MID180523,Merchant 621|FR,USD,USD,397.86,397.86,1.0,8/14/2025 0:00,5,NA,0,M,Y,True,RRN1918716079,640700,6.07 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,473599,543528,5999,US,MID418412,Merchant 281|US,USD,USD,238.16,238.16,1.0,8/22/2025 0:00,5,NA,0,M,Y,False,RRN8286591502,864771,3.67 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,447625,551008,5411,US,MID130438,Merchant 464|US,USD,USD,230.08,230.08,1.0,7/21/2025 0:00,1,NA,0,M,Y,False,RRN1234698624,233826,3.55 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,449412,527102,5542,GB,MID822814,Merchant 313|GB,EUR,EUR,160.92,160.92,1.0,8/11/2025 0:00,90,NA,0,M,Y,False,RRN7931052582,668340,2.51 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,446652,531580,5999,US,MID399007,Merchant 729|US,USD,USD,251.96,251.96,1.0,7/11/2025 0:00,1,NA,0,M,Y,False,RRN5791144139,779439,3.88 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,424762,537572,5411,GB,MID618577,Merchant 394|GB,EUR,EUR,148.1,148.1,1.0,7/28/2025 0:00,2,NA,0,M,Y,False,RRN7868031594,582733,2.32 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,433979,530393,4511,US,MID984306,Demo Merchant 266|US,GBP,GBP,1411.84,1411.84,1.0,8/14/2025,81,06,2,P,U,True,RRN9992140000,497798,34.03 GBP,2.40%,0.15 GBP,1,ecommerce_3ds,1
1240,0,438104,548647,5999,CA,MID978043,Merchant 708|CA,EUR,EUR,359.61,359.61,1.0,7/13/2025 0:00,2,NA,0,M,Y,False,RRN3273400374,725134,5.49 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,473180,546752,5999,US,MID285045,Merchant 608|US,EUR,EUR,85.32,85.32,1.0,6/27/2025 0:00,90,NA,0,M,Y,True,RRN4122630398,673565,1.38 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,440951,553826,5999,GB,MID385053,Merchant 389|GB,USD,USD,457.25,457.25,1.0,7/17/2025 0:00,90,NA,0,M,Y,False,RRN4688897450,975353,6.96 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,479831,555097,5542,US,MID795400,Merchant 845|US,USD,USD,450.35,450.35,1.0,8/18/2025 0:00,90,NA,0,M,Y,True,RRN3684381740,517979,6.86 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,420635,516358,5999,CA,MID129630,Merchant 705|CA,EUR,EUR,173.96,173.96,1.0,6/21/2025 0:00,5,NA,0,M,Y,False,RRN3009019033,555229,2.71 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,480355,546161,5411,CA,MID695284,Merchant 113|CA,USD,USD,438.61,438.61,1.0,8/16/2025 0:00,1,NA,0,M,Y,False,RRN9660433778,377196,6.68 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,438415,536457,4511,US,MID477675,Merchant 353|US,USD,USD,429.97,429.97,1.0,7/4/2025 0:00,90,NA,0,M,Y,False,RRN4511122553,747548,6.55 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,403706,541910,4511,GB,MID282993,Merchant 390|GB,EUR,EUR,492.81,492.81,1.0,8/30/2025 0:00,1,NA,0,M,Y,True,RRN4172147562,817311,7.49 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,483610,553350,5411,FR,MID221750,Merchant 664|FR,EUR,EUR,18.89,18.89,1.0,7/1/2025 0:00,5,NA,0,M,Y,False,RRN9887323357,881082,0.38 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,459844,529621,5732,RO,MID733918,Demo Merchant 910|RO,USD,USD,453.24,453.24,1.0,8/26/2025,81,07,0,U,N,False,RRN3895052435,883657,10.12 USD,2.20%,0.15 USD,1,ecommerce_non3ds,0
1240,0,491473,510839,5542,CA,MID242924,Merchant 708|CA,USD,USD,341.08,341.08,1.0,7/7/2025 0:00,5,NA,0,M,Y,False,RRN8644753963,148032,5.22 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,464920,536712,5999,IT,MID399772,Demo Merchant 785|IT,EUR,EUR,1465.86,1465.86,1.0,7/31/2025,81,00,0,N,Z,False,RRN6857700331,213153,32.40 EUR,2.20%,0.15 EUR,1,ecommerce_non3ds,0
1240,0,463105,525652,5999,CA,MID166717,Merchant 219|CA,EUR,EUR,193.53,193.53,1.0,7/3/2025 0:00,2,NA,0,M,Y,True,RRN3664985810,787052,3.00 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,448056,523039,5999,US,MID365172,Demo Merchant 702|US,RON,RON,791.91,791.91,1.0,7/12/2025,81,06,2,M,R,False,RRN8074334396,816497,17.57 RON,2.20%,0.15 RON,1,ecommerce_3ds,1
1240,0,452918,531009,5541,FR,MID602666,Merchant 931|FR,USD,USD,172.92,172.92,1.0,8/16/2025 0:00,5,NA,0,M,Y,True,RRN3541138984,433345,2.69 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,487860,536231,5541,CA,MID788107,Merchant 986|CA,USD,USD,80.49,80.49,1.0,7/19/2025 0:00,5,NA,0,M,Y,False,RRN2396086122,476520,1.31 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,471787,539821,4511,DE,MID515852,Merchant 929|DE,USD,USD,290.88,290.88,1.0,8/9/2025 0:00,1,NA,0,M,Y,False,RRN2234359383,727662,4.46 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,489795,518104,5999,CA,MID559501,Merchant 801|CA,EUR,EUR,317.99,317.99,1.0,7/2/2025 0:00,90,NA,0,M,Y,False,RRN2673815062,198381,4.87 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,477376,541812,5999,FR,MID142392,Merchant 378|FR,USD,USD,421.22,421.22,1.0,8/14/2025 0:00,5,NA,0,M,Y,False,RRN9930526337,938546,6.42 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,474773,539469,5542,GB,MID352625,Merchant 381|GB,EUR,EUR,292.26,292.26,1.0,8/6/2025 0:00,5,NA,0,M,Y,False,RRN7728161641,902614,4.48 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,437745,551873,4511,FR,MID636803,Merchant 877|FR,USD,USD,473.32,473.32,1.0,8/7/2025 0:00,5,NA,0,M,Y,False,RRN5384195937,411992,7.20 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,401051,523783,5411,FR,MID136795,Merchant 128|FR,USD,USD,214.12,214.12,1.0,7/1/2025 0:00,5,NA,0,M,Y,True,RRN5954119275,993909,3.31 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,445664,518658,5999,GB,MID104631,Merchant 898|GB,USD,USD,71.05,71.05,1.0,8/9/2025 0:00,1,NA,0,M,Y,False,RRN3812223486,382040,1.17 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,469452,554054,4511,FR,MID275987,Merchant 149|FR,USD,USD,388.82,388.82,1.0,7/2/2025 0:00,5,NA,0,M,Y,False,RRN6604680511,179880,5.93 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,467410,510452,5999,CA,MID584642,Merchant 587|CA,EUR,EUR,122.14,122.14,1.0,8/7/2025 0:00,90,NA,0,M,Y,False,RRN9406117553,641176,1.93 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,428539,543070,5411,US,MID746255,Merchant 947|US,USD,USD,395.95,395.95,1.0,8/26/2025 0:00,5,NA,0,M,Y,True,RRN6498542016,111756,6.04 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,449546,523400,5812,FR,MID449932,Demo Merchant 151|FR,RON,RON,1005.32,1005.32,1.0,7/29/2025,81,05,2,N,R,True,RRN8191152395,996016,24.28 RON,2.40%,0.15 RON,1,ecommerce_3ds,1
1240,0,430784,553153,4511,DE,MID628880,Merchant 305|DE,EUR,EUR,499.2,499.2,1.0,8/16/2025 0:00,1,NA,0,M,Y,False,RRN7051560121,431301,7.59 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,426831,527931,4111,GB,MID506750,Demo Merchant 626|GB,EUR,EUR,76.07,76.07,1.0,8/25/2025,81,06,0,N,Z,False,RRN1219778734,790326,1.82 EUR,2.20%,0.15 EUR,1,ecommerce_3ds,1
1240,0,453199,515324,5411,GB,MID811204,Merchant 930|GB,USD,USD,333.28,333.28,1.0,8/12/2025 0:00,2,NA,0,M,Y,False,RRN6880868151,921124,5.10 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,443726,517958,5999,GB,MID863868,Merchant 468|GB,EUR,EUR,332.22,332.22,1.0,6/6/2025 0:00,5,NA,0,M,Y,False,RRN6380424017,915784,5.08 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,419281,558830,5411,CA,MID973694,Merchant 862|CA,EUR,EUR,151.66,151.66,1.0,6/3/2025 0:00,2,NA,0,M,Y,False,RRN3277306009,390617,2.37 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,422635,547440,5812,RO,MID404373,Demo Merchant 969|RO,USD,EUR,36.59,33.66,0.92,7/11/2025,81,06,2,M,N,False,RRN4691143505,873100,0.72 EUR,1.85%,0.10 EUR,0,ecommerce_3ds,1
1240,0,404903,522131,5732,ES,MID888107,Demo Merchant 352|ES,USD,USD,939.3,939.3,1.0,7/27/2025,81,05,2,M,Z,True,RRN2097407785,298945,19.36 USD,2.05%,0.10 USD,0,ecommerce_3ds,1
1240,0,444885,541960,5541,GB,MID256531,Merchant 140|GB,EUR,EUR,37.35,37.35,1.0,8/17/2025 0:00,2,NA,0,M,Y,False,RRN5840935609,298504,0.66 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,475828,559797,5999,GB,MID687596,Demo Merchant 365|GB,GBP,GBP,706.56,706.56,1.0,6/7/2025,81,06,2,N,Z,False,RRN7315205903,497232,15.69 GBP,2.20%,0.15 GBP,1,ecommerce_3ds,1
1240,0,445426,523591,4511,US,MID648150,Merchant 970|US,USD,USD,269.06,269.06,1.0,6/1/2025 0:00,90,NA,0,M,Y,False,RRN8098785428,466899,4.14 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,495308,513187,5999,US,MID340715,Merchant 620|US,EUR,EUR,404.43,404.43,1.0,6/19/2025 0:00,1,NA,0,M,Y,False,RRN1547821358,944305,6.17 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,464629,510632,4111,DE,MID253928,Demo Merchant 254|DE,CAD,CAD,723.79,723.79,1.0,6/11/2025,81,00,0,M,N,False,RRN5951869432,745638,16.07 CAD,2.20%,0.15 CAD,1,ecommerce_non3ds,0
1240,0,400671,519952,5999,CA,MID954125,Merchant 788|CA,EUR,EUR,169.95,169.95,1.0,7/7/2025 0:00,90,NA,0,M,Y,False,RRN4157962804,616151,2.65 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,400168,558468,5542,US,MID358552,Merchant 423|US,EUR,EUR,23.27,23.27,1.0,8/28/2025 0:00,90,NA,0,M,Y,True,RRN5213460710,721765,0.45 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,478968,553402,5541,DE,MID483350,Merchant 651|DE,EUR,EUR,426.38,426.38,1.0,7/18/2025 0:00,90,NA,0,M,Y,False,RRN3638127032,835413,6.50 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,460146,540768,5542,CA,MID898872,Merchant 989|CA,USD,USD,288.2,288.2,1.0,6/4/2025 0:00,5,NA,0,M,Y,False,RRN4105217257,351576,4.42 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,461267,543754,4789,FR,MID800412,Demo Merchant 636|FR,RON,RON,771.8,771.8,1.0,8/17/2025,81,07,2,U,R,False,RRN3466093672,411518,17.13 RON,2.20%,0.15 RON,1,ecommerce_non3ds,0
1240,0,430689,548406,5541,FR,MID975642,Merchant 840|FR,USD,USD,320.91,320.91,1.0,7/19/2025 0:00,2,NA,0,M,Y,False,RRN5543988374,779353,4.91 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,448182,558426,4511,DE,MID826472,Merchant 668|DE,EUR,EUR,52.55,52.55,1.0,8/23/2025 0:00,5,NA,0,M,Y,False,RRN9080677392,615777,0.89 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,448523,550643,4511,GB,MID231244,Merchant 932|GB,USD,USD,472.97,472.97,1.0,6/5/2025 0:00,5,NA,0,M,Y,True,RRN5824907843,935731,7.19 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,461191,533246,4111,DE,MID378964,Demo Merchant 199|DE,GBP,GBP,1033.39,1033.39,1.0,7/3/2025,81,00,0,U,Y,False,RRN9407062743,251586,22.88 GBP,2.20%,0.15 GBP,1,ecommerce_non3ds,0
1240,0,458645,544922,5541,DE,MID105730,Merchant 353|DE,USD,USD,421.06,421.06,1.0,7/31/2025 0:00,5,NA,0,M,Y,False,RRN4264238538,537479,6.42 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,451404,552467,5999,US,MID907375,Merchant 105|US,EUR,EUR,448.54,448.54,1.0,8/22/2025 0:00,90,NA,0,M,Y,False,RRN1086878519,191854,6.83 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,483983,510035,5541,FR,MID742363,Merchant 995|FR,USD,USD,454.26,454.26,1.0,8/10/2025 0:00,5,NA,0,M,Y,True,RRN6284026298,101042,6.91 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,401529,545862,5732,US,MID292764,Demo Merchant 977|US,RON,RON,142.12,142.12,1.0,6/5/2025,81,05,0,M,Y,False,RRN6575371254,610080,3.28 RON,2.20%,0.15 RON,1,ecommerce_3ds,1
1240,0,437378,523879,4511,GB,MID789073,Merchant 635|GB,EUR,EUR,230.1,230.1,1.0,8/28/2025 0:00,2,NA,0,M,Y,True,RRN8930780964,128742,3.55 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,438913,543661,5542,CA,MID109499,Merchant 686|CA,USD,USD,399.24,399.24,1.0,8/20/2025 0:00,90,NA,0,M,Y,True,RRN9630779289,472065,6.09 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,488381,556401,5542,GB,MID409268,Merchant 396|GB,USD,USD,256.16,256.16,1.0,6/28/2025 0:00,90,NA,0,M,Y,False,RRN8214350810,474561,3.94 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,492119,553336,5411,DE,MID810844,Merchant 696|DE,EUR,EUR,238.7,238.7,1.0,8/18/2025 0:00,2,NA,0,M,Y,False,RRN2177202371,820961,3.68 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,425621,541415,4511,AU,MID923836,Demo Merchant 712|AU,USD,USD,1018.69,1018.69,1.0,7/12/2025,81,06,2,P,R,True,RRN5153693901,522155,24.60 USD,2.40%,0.15 USD,1,ecommerce_3ds,1
1240,0,434442,541408,5999,US,MID950119,Merchant 600|US,EUR,EUR,192.06,192.06,1.0,6/29/2025 0:00,90,NA,0,M,Y,False,RRN5381286111,105425,2.98 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,408793,529947,5542,CA,MID708393,Merchant 931|CA,USD,USD,128.5,128.5,1.0,8/14/2025 0:00,5,NA,0,M,Y,False,RRN9729200704,181743,2.03 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,426310,532584,5999,GB,MID647286,Demo Merchant 644|GB,CAD,EUR,815.59,1021.28,1.2522,6/14/2025,81,06,2,N,U,False,RRN4153103999,735767,22.62 EUR,2.20%,0.15 EUR,1,ecommerce_3ds,1
1240,0,490562,556139,5999,CA,MID543250,Merchant 364|CA,EUR,EUR,31.2,31.2,1.0,8/4/2025 0:00,90,NA,0,M,Y,False,RRN2242510282,172171,0.57 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,457252,556477,5542,CA,MID989219,Merchant 335|CA,EUR,EUR,303.46,303.46,1.0,6/2/2025 0:00,5,NA,0,M,Y,True,RRN1653241443,169128,4.65 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,488348,510607,4511,CA,MID578737,Merchant 286|CA,EUR,EUR,42.01,42.01,1.0,7/19/2025 0:00,5,NA,0,M,Y,False,RRN3763562181,823221,0.73 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,424320,539641,4511,FR,MID432466,Merchant 396|FR,USD,USD,230.57,230.57,1.0,7/30/2025 0:00,1,NA,0,M,Y,False,RRN6822562533,147095,3.56 USD,1.50%,0.10 USD,0,card_present_manual,0
1240,0,409016,523785,5732,CA,MID576874,Demo Merchant 505|CA,CAD,CAD,1019.31,1019.31,1.0,8/5/2025,81,05,2,N,R,False,RRN1717334816,281552,22.57 CAD,2.20%,0.15 CAD,1,ecommerce_3ds,1
1240,0,447583,524128,5999,GB,MID941558,Demo Merchant 384|GB,CAD,USD,558.6,413.36,0.74,7/21/2025,81,06,0,P,A,True,RRN6819572160,961772,10.07 USD,2.40%,0.15 USD,1,ecommerce_3ds,1
1240,0,474174,516475,5541,US,MID186272,Merchant 256|US,USD,USD,368.56,368.56,1.0,7/31/2025 0:00,5,NA,0,M,Y,True,RRN7340851709,332662,5.63 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,407352,552967,5999,IT,MID734678,Demo Merchant 899|IT,GBP,GBP,1234.57,1234.57,1.0,7/16/2025,81,07,0,P,U,False,RRN5804570944,110766,27.31 GBP,2.20%,0.15 GBP,1,ecommerce_non3ds,0
1240,0,444475,536080,5411,FR,MID631949,Merchant 507|FR,USD,USD,109.18,109.18,1.0,8/11/2025 0:00,90,NA,0,M,Y,True,RRN5627389731,830916,1.74 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,431836,556787,5541,FR,MID990497,Merchant 626|FR,USD,USD,191.01,191.01,1.0,7/20/2025 0:00,2,NA,0,M,Y,False,RRN3558302851,483989,2.97 USD,1.50%,0.10 USD,0,card_present_swipe,0
1240,0,415845,547299,5999,CA,MID330148,Demo Merchant 226|CA,CAD,CAD,667.04,667.04,1.0,7/22/2025,81,07,0,M,N,True,RRN5383880859,161960,16.16 CAD,2.40%,0.15 CAD,1,ecommerce_non3ds,0
1240,0,496552,510744,4511,DE,MID803900,Merchant 686|DE,EUR,EUR,425.41,425.41,1.0,6/25/2025 0:00,90,NA,0,M,Y,False,RRN6218297088,695159,6.48 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,470375,521242,5999,CA,MID954146,Merchant 279|CA,EUR,EUR,60.69,60.69,1.0,7/8/2025 0:00,2,NA,0,M,Y,False,RRN7147985959,734345,1.01 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,405891,516434,5999,CA,MID972231,Merchant 736|CA,EUR,EUR,54.42,54.42,1.0,8/18/2025 0:00,90,NA,0,M,Y,False,RRN1130868257,699079,0.92 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,483424,527925,4511,US,MID781604,Demo Merchant 576|US,RON,USD,176.14,170.49,0.9679,6/28/2025,81,00,0,N,Z,False,RRN9193211052,582744,3.90 USD,2.20%,0.15 USD,1,ecommerce_non3ds,0
1240,0,406134,515221,5411,FR,MID290640,Merchant 467|FR,USD,USD,421.83,421.83,1.0,8/15/2025 0:00,90,NA,0,M,Y,False,RRN1174705230,582732,6.43 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,482418,523012,5542,CA,MID379401,Merchant 586|CA,USD,USD,26.69,26.69,1.0,6/21/2025 0:00,5,NA,0,M,Y,False,RRN4387827606,667406,0.50 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,493627,542516,5411,US,MID241990,Merchant 409|US,EUR,EUR,480.64,480.64,1.0,7/15/2025 0:00,1,NA,0,M,Y,True,RRN6221100624,758743,7.31 EUR,1.50%,0.10 EUR,0,card_present_manual,0
1240,0,436675,544711,5411,DE,MID859431,Merchant 150|DE,EUR,EUR,216.74,216.74,1.0,8/27/2025 0:00,90,NA,0,M,Y,False,RRN1886844874,370143,3.35 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,480331,536283,5411,US,MID132499,Merchant 312|US,EUR,EUR,273.31,273.31,1.0,8/10/2025 0:00,90,NA,0,M,Y,True,RRN3570612344,567636,4.20 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,474860,533510,4511,DE,MID766410,Merchant 401|DE,USD,USD,33.3,33.3,1.0,8/17/2025 0:00,5,NA,0,M,Y,False,RRN4168192365,157849,0.60 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,431860,517145,5541,US,MID675757,Merchant 694|US,EUR,EUR,301.35,301.35,1.0,6/7/2025 0:00,5,NA,0,M,Y,False,RRN1826191501,724669,4.62 EUR,1.50%,0.10 EUR,0,card_present_chip,0
1240,0,467777,557912,4511,US,MID925620,Merchant 323|US,USD,USD,87.73,87.73,1.0,8/8/2025 0:00,5,NA,0,M,Y,True,RRN9472797622,968725,1.42 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,453169,554792,5411,US,MID130858,Merchant 336|US,USD,USD,95.59,95.59,1.0,6/11/2025 0:00,90,NA,0,M,Y,False,RRN4898900966,355570,1.53 USD,1.50%,0.10 USD,0,card_present_contactless,0
1240,0,426159,547201,5541,US,MID133531,Merchant 316|US,EUR,EUR,186.49,186.49,1.0,7/12/2025 0:00,90,NA,0,M,Y,False,RRN7400008740,820434,2.90 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,438167,535510,5812,DE,MID121613,Demo Merchant 457|DE,GBP,GBP,946.28,946.28,1.0,7/28/2025,81,06,0,M,R,False,RRN5879150660,800917,20.97 GBP,2.20%,0.15 GBP,1,ecommerce_3ds,1
1240,0,460193,520556,5542,GB,MID587407,Merchant 157|GB,EUR,EUR,118.09,118.09,1.0,7/23/2025 0:00,2,NA,0,M,Y,True,RRN5576974147,866967,1.87 EUR,1.50%,0.10 EUR,0,card_present_swipe,0
1240,0,461476,558855,4511,FR,MID894854,Merchant 464|FR,USD,USD,98.34,98.34,1.0,8/16/2025 0:00,5,NA,0,M,Y,False,RRN5753564888,345623,1.58 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,475001,536414,5411,DE,MID261283,Merchant 295|DE,EUR,EUR,414.42,414.42,1.0,7/16/2025 0:00,90,NA,0,M,Y,False,RRN4595177082,145680,6.32 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
1240,0,420413,521058,5812,ES,MID236561,Demo Merchant 125|ES,EUR,EUR,353.45,353.45,1.0,7/28/2025,81,05,0,M,Z,False,RRN4290946395,760736,7.93 EUR,2.20%,0.15 EUR,1,ecommerce_3ds,1
1240,0,427285,514812,5732,US,MID774265,Demo Merchant 941|US,GBP,GBP,67.55,67.55,1.0,7/12/2025,81,06,0,N,A,False,RRN5779093845,803541,1.64 GBP,2.20%,0.15 GBP,1,ecommerce_3ds,1
1240,0,452943,510747,4789,RO,MID635600,Demo Merchant 514|RO,GBP,GBP,1168.84,1168.84,1.0,6/27/2025,81,06,0,N,U,False,RRN8704838146,312009,25.86 GBP,2.20%,0.15 GBP,1,ecommerce_3ds,1
1240,0,449678,547790,5542,GB,MID466329,Merchant 297|GB,USD,USD,294.07,294.07,1.0,6/13/2025 0:00,5,NA,0,M,Y,False,RRN7894841018,786614,4.51 USD,1.50%,0.10 USD,0,card_present_chip,0
1240,0,403992,540934,5411,DE,MID543161,Merchant 708|DE,EUR,EUR,130.36,130.36,1.0,6/29/2025 0:00,90,NA,0,M,Y,False,RRN1617186999,233739,2.06 EUR,1.50%,0.10 EUR,0,card_present_contactless,0
